id,user_id,game_version,game_year,name,position,archetype,star_rating,height_feet,height_inches,weight_lbs,hometown,state,stats,screenshot_url,actual_dev_trait,dev_trait_reported_at,predicted_dev_trait,prediction_confidence,created_at,updated_at,class,abilities,mentals,ocr_dev_trait,gem_color
4a9cfb83-178c-4fb8-a15c-35e98444cbcd,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DARYLL TILLEY,QB,Backfield Creator,4,6,4,195,Mobile,AL,"{""speed"": 80, ""awareness"": 65, ""break_sack"": 74, ""throw_power"": 87, ""acceleration"": 82, ""throw_on_run"": 79, ""deep_accuracy"": 78, ""short_accuracy"": 75, ""under_pressure"": 78, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/305828b3-0614-45e0-86db-b80fcb17c6ee/1769574662185_9.png,,,,,2026-01-28 04:32:07.028519+00,2026-01-28 04:32:07.028519+00,High School,[],"[""Road Dog""]",Impact,
8773e16a-430d-40f1-a281-715016ffeced,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DAVE RUBIN,QB,Backfield Creator,4,6,3,190,Carrollton,TX,"{""speed"": 78, ""awareness"": 63, ""break_sack"": 77, ""throw_power"": 85, ""acceleration"": 85, ""throw_on_run"": 80, ""deep_accuracy"": 77, ""short_accuracy"": 76, ""under_pressure"": 78, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/f2e21b9b-d7a2-4474-8e17-ce3ffa2b6688/1769574925236_4.png,,,,,2026-01-28 04:36:29.359014+00,2026-01-28 04:36:29.359014+00,High School,[],[],Normal,
598c5169-4fd5-4931-a0b5-98ce1d0e4490,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DAVID NIJMAN,ATH,Dual Threat,4,6,2,200,Buford,GA,"{""speed"": 85, ""awareness"": 63, ""break_sack"": 82, ""throw_power"": 87, ""acceleration"": 89, ""throw_on_run"": 82, ""deep_accuracy"": 66, ""short_accuracy"": 76, ""under_pressure"": 73, ""medium_accuracy"": 74}",3020a55a-a94a-454b-aa63-34b697578c0d/b94d59ff-6642-43ef-8d5e-09f6ba1edefb/1769536439540_6.png,,,,,2026-01-27 17:54:53.877734+00,2026-01-27 17:54:53.877734+00,High School,[],"[""The Natural""]",Normal,
793e7094-8b3b-417b-a69c-e22c3ae3946d,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DAVID OKWUEGBUNAM,QB,Dual Threat,4,6,3,175,Fort Mill,SC,"{""speed"": 78, ""awareness"": 61, ""break_sack"": 67, ""throw_power"": 88, ""acceleration"": 86, ""throw_on_run"": 81, ""deep_accuracy"": 68, ""short_accuracy"": 81, ""under_pressure"": 74, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/6f19e232-33b9-452c-8b01-ace4075aef14/1769572418477_13.png,,,,,2026-01-28 03:54:56.018296+00,2026-01-28 03:54:56.018296+00,High School,[],[],Star,
cf9b72c2-2a60-4d50-b4c5-4dc35bf30f83,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DAVID QUITORIANO,QB,Pocket Passer,4,6,2,185,Flower Mound,TX,"{""speed"": 70, ""awareness"": 72, ""break_sack"": 61, ""throw_power"": 86, ""acceleration"": 82, ""throw_on_run"": 76, ""deep_accuracy"": 75, ""short_accuracy"": 82, ""under_pressure"": 75, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606823583_5.png,,,,,2026-01-28 13:27:40.014925+00,2026-01-28 13:27:40.014925+00,High School,[],"[""Headstrong"",""Winning Time"",""Rollercoaster""]",Impact,red
3fcebd8f-366c-4931-854a-a8617755da3c,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DAVON MORENCY,QB,Dual Threat,4,6,3,198,Lucedale,MS,"{""speed"": 79, ""awareness"": 77, ""break_sack"": 68, ""throw_power"": 90, ""acceleration"": 88, ""throw_on_run"": 83, ""deep_accuracy"": 69, ""short_accuracy"": 82, ""under_pressure"": 77, ""medium_accuracy"": 83}",3020a55a-a94a-454b-aa63-34b697578c0d/da35812b-39ae-4163-a3cf-1b4121d35fee/1769573167576_5.png,,,,,2026-01-28 04:06:36.330081+00,2026-01-28 04:06:36.330081+00,High School,[],"[""Road Dog"",""Rollercoaster"",""The Natural""]",Normal,red
4383ff98-d84b-408c-933a-9adb92af4cc8,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DAWANN CALVIN,QB,Backfield Creator,4,6,4,221,Bellflower,CA,"{""speed"": 81, ""awareness"": 63, ""break_sack"": 74, ""throw_power"": 84, ""acceleration"": 85, ""throw_on_run"": 79, ""deep_accuracy"": 78, ""short_accuracy"": 77, ""under_pressure"": 80, ""medium_accuracy"": 73}",3020a55a-a94a-454b-aa63-34b697578c0d/9f89286f-f6e9-4073-bfba-91f5f815cee7/1769605161436_9.png,,,,,2026-01-28 13:00:01.785384+00,2026-01-28 13:00:01.785384+00,High School,[],"[""Adrenaline"",""The Natural"",""Rollercoaster""]",Impact,green
6a69e14f-593f-43a9-a23e-a1e71938aa7f,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DE'ANGELO STUBER,ATH,Dual Threat,4,6,1,199,Saint Louis,MO,"{""speed"": 87, ""awareness"": 62, ""break_sack"": 80, ""throw_power"": 84, ""acceleration"": 87, ""throw_on_run"": 82, ""deep_accuracy"": 67, ""short_accuracy"": 73, ""under_pressure"": 75, ""medium_accuracy"": 69}",3020a55a-a94a-454b-aa63-34b697578c0d/305828b3-0614-45e0-86db-b80fcb17c6ee/1769574661369_8.png,,,,,2026-01-28 04:32:01.945478+00,2026-01-28 04:32:01.945478+00,High School,[],"[""Headstrong"",""Field General"",""Rollercoaster""]",Star,
6a1d6298-2b42-46ee-8a37-3a119658833c,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DELL YOUNGER,QB,Backfield Creator,5,6,4,198,Alexandria,KY,"{""speed"": 78, ""awareness"": 71, ""break_sack"": 62, ""throw_power"": 91, ""acceleration"": 81, ""throw_on_run"": 76, ""deep_accuracy"": 80, ""short_accuracy"": 81, ""under_pressure"": 78, ""medium_accuracy"": 81}",3020a55a-a94a-454b-aa63-34b697578c0d/0200627a-7657-4c6d-b476-f0087982802e/1769534770705_0.png,,,,,2026-01-27 17:26:17.075705+00,2026-01-27 17:26:58.897008+00,High School,[],"[""Winning Time"",""Rollercoaster""]",Elite,
a557188e-97ce-4f92-9091-02615f2f34f4,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEMARCO VIGIL,QB,Backfield Creator,4,6,3,193,Owasso,OK,"{""speed"": 81, ""awareness"": 64, ""break_sack"": 76, ""throw_power"": 85, ""acceleration"": 83, ""throw_on_run"": 82, ""deep_accuracy"": 81, ""short_accuracy"": 75, ""under_pressure"": 80, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/8baa810f-bdbd-4cc5-a4b6-ee6affb33bb5/1769537844208_3.png,,,,,2026-01-27 18:17:45.300816+00,2026-01-27 18:17:45.300816+00,High School,[],[],Normal,
0658297e-78d6-4011-84b4-f8aadaaaf842,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEMARIO DALY,QB,Backfield Creator,4,6,4,219,Gonzales,LA,"{""speed"": 82, ""awareness"": 65, ""break_sack"": 75, ""throw_power"": 84, ""acceleration"": 85, ""throw_on_run"": 81, ""deep_accuracy"": 77, ""short_accuracy"": 76, ""under_pressure"": 78, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769603985829_0.png,,,,,2026-01-28 12:40:14.872345+00,2026-01-28 12:40:14.872345+00,High School,[],"[""Winning Time""]",Impact,
051dfb0c-24c5-4af9-be6b-a234da9d0493,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DENNIS SMALL,QB,Backfield Creator,4,6,0,207,Birmingham,AL,"{""speed"": 78, ""awareness"": 66, ""break_sack"": 75, ""throw_power"": 84, ""acceleration"": 82, ""throw_on_run"": 79, ""deep_accuracy"": 76, ""short_accuracy"": 78, ""under_pressure"": 78, ""medium_accuracy"": 74}",3020a55a-a94a-454b-aa63-34b697578c0d/9f89286f-f6e9-4073-bfba-91f5f815cee7/1769605167046_16.png,,,,,2026-01-28 13:00:31.006677+00,2026-01-28 13:00:31.006677+00,High School,[],"[""Rollercoaster""]",Impact,
1bc54147-2153-4d7f-8dad-5f532aca0f86,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEONTAE GIDEON,QB,Dual Threat,5,6,5,196,New Orleans,LA,"{""speed"": 86, ""awareness"": 69, ""break_sack"": 67, ""throw_power"": 93, ""acceleration"": 89, ""throw_on_run"": 82, ""deep_accuracy"": 70, ""short_accuracy"": 83, ""under_pressure"": 76, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/9f89286f-f6e9-4073-bfba-91f5f815cee7/1769605156674_3.png,,,,,2026-01-28 12:59:44.798234+00,2026-01-28 12:59:44.798234+00,High School,[],"[""Winning Time"",""Road Dog"",""Adrenaline""]",Impact,
3948d3a0-f01f-4b8a-90db-e1e69ed42338,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEREK METCHIE,QB,Backfield Creator,4,6,0,191,Daytona Beach,FL,"{""speed"": 78, ""awareness"": 65, ""break_sack"": 74, ""throw_power"": 83, ""acceleration"": 84, ""throw_on_run"": 79, ""deep_accuracy"": 74, ""short_accuracy"": 74, ""under_pressure"": 81, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769603999147_12.png,,,,,2026-01-28 12:41:18.921554+00,2026-01-28 12:41:18.921554+00,High School,[],[],Star,red
4518297d-f149-460d-aa4c-56ae6f1a012c,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DESEAN WHITTAKER,QB,Backfield Creator,4,6,1,214,Tampa,FL,"{""speed"": 83, ""awareness"": 82, ""break_sack"": 74, ""throw_power"": 84, ""acceleration"": 84, ""throw_on_run"": 82, ""deep_accuracy"": 79, ""short_accuracy"": 79, ""under_pressure"": 78, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/9fa2c4b1-0a4d-42c8-a2af-2ecc0d28a50b/1769605852471_11.png,,,,,2026-01-28 13:12:08.851686+00,2026-01-28 13:12:08.851686+00,High School,[],"[""Winning Time""]",Impact,
c3cad4de-570c-4f31-906f-b5b1977e2c11,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DESHAUN ELIAS,QB,Dual Threat,4,6,0,189,Germantown,TN,"{""speed"": 85, ""awareness"": 72, ""break_sack"": 68, ""throw_power"": 95, ""acceleration"": 90, ""throw_on_run"": 83, ""deep_accuracy"": 70, ""short_accuracy"": 80, ""under_pressure"": 77, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769603987694_2.png,,,,,2026-01-28 12:40:26.286298+00,2026-01-28 12:40:26.286298+00,High School,[],"[""Headstrong""]",Elite,green
8e024429-ec16-4316-939d-4688d0497c27,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEVIN CONE,QB,Pocket Passer,4,6,3,200,Houston,TX,"{""speed"": 73, ""awareness"": 72, ""break_sack"": 60, ""throw_power"": 89, ""acceleration"": 80, ""throw_on_run"": 76, ""deep_accuracy"": 78, ""short_accuracy"": 83, ""under_pressure"": 75, ""medium_accuracy"": 81}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769604002277_15.png,,,,,2026-01-28 12:41:58.735696+00,2026-01-28 12:41:58.735696+00,High School,[],"[""Road Dog"",""Fan Favorite""]",Elite,
072aa6b3-607d-4ff0-a341-bc9ebf94ed22,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEVIN CRIBBS,QB,Dual Threat,4,6,3,194,Stoughton,WI,"{""speed"": 83, ""awareness"": 65, ""break_sack"": 65, ""throw_power"": 94, ""acceleration"": 84, ""throw_on_run"": 81, ""deep_accuracy"": 69, ""short_accuracy"": 77, ""under_pressure"": 77, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606821236_2.png,,,,,2026-01-28 13:27:23.267269+00,2026-01-28 13:27:23.267269+00,High School,[],"[""Headstrong""]",Impact,green
953df81c-ca70-4dc5-ab7c-ba83ffbf2fff,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEVON HESTER,QB,Dual Threat,4,6,2,200,Dickinson,TX,"{""speed"": 81, ""awareness"": 62, ""break_sack"": 66, ""throw_power"": 92, ""acceleration"": 87, ""throw_on_run"": 82, ""deep_accuracy"": 68, ""short_accuracy"": 78, ""under_pressure"": 74, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538372598_15.png,,,,,2026-01-27 18:28:29.11326+00,2026-01-27 18:28:29.11326+00,High School,[],[],Star,
1d061e7e-4eca-4638-ab9e-370e23ceff5d,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEVON HILL,ATH,Dual Threat,4,6,1,207,Cincinnati,OH,"{""speed"": 88, ""awareness"": 65, ""break_sack"": 82, ""throw_power"": 88, ""acceleration"": 90, ""throw_on_run"": 83, ""deep_accuracy"": 78, ""short_accuracy"": 79, ""under_pressure"": 80, ""medium_accuracy"": 71}",3020a55a-a94a-454b-aa63-34b697578c0d/9f89286f-f6e9-4073-bfba-91f5f815cee7/1769605169444_19.png,,,,,2026-01-28 13:00:48.282349+00,2026-01-28 13:00:48.282349+00,High School,[],"[""Adrenaline""]",Impact,red
1dec60c6-5ca1-4850-9178-f745ba067a65,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEWAYNE BRITT,QB,Backfield Creator,4,6,4,201,Berwick,PA,"{""speed"": 80, ""awareness"": 63, ""break_sack"": 76, ""throw_power"": 85, ""acceleration"": 85, ""throw_on_run"": 82, ""deep_accuracy"": 76, ""short_accuracy"": 77, ""under_pressure"": 81, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/797f09be-f091-480b-a931-4f9f998af3a8/1769574342771_2.png,,,,,2026-01-28 04:26:07.275032+00,2026-01-28 04:26:07.275032+00,High School,[],"[""Clearheaded"",""Headstrong"",""Winning Time""]",Normal,
2d008126-ade1-4e12-9c56-81a69bfb8b3e,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DEWAYNE ROBERT,QB,Pocket Passer,5,6,6,203,Chatsworth,CA,"{""speed"": 78, ""awareness"": 77, ""break_sack"": 59, ""throw_power"": 92, ""acceleration"": 80, ""throw_on_run"": 79, ""deep_accuracy"": 78, ""short_accuracy"": 84, ""under_pressure"": 77, ""medium_accuracy"": 85}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606830625_14.png,,,,,2026-01-28 13:28:35.644166+00,2026-01-28 13:28:35.644166+00,High School,"[""Step Up""]","[""Road Dog""]",Star,
45034eab-44aa-483b-ae8c-2c6ed39e0d92,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DIEGO LAGUDA,QB,Pocket Passer,4,6,3,224,Lake Arrowhead,CA,"{""speed"": 76, ""awareness"": 71, ""break_sack"": 59, ""throw_power"": 89, ""acceleration"": 80, ""throw_on_run"": 73, ""deep_accuracy"": 73, ""short_accuracy"": 84, ""under_pressure"": 72, ""medium_accuracy"": 81}",3020a55a-a94a-454b-aa63-34b697578c0d/f2fe5934-35a4-417c-bd51-f65da55000b0/1769606259811_6.png,,,,,2026-01-28 13:18:27.210333+00,2026-01-28 13:18:27.210333+00,High School,[],"[""Adrenaline"",""Clearheaded"",""The Natural""]",Normal,green
2c984d5a-9ffa-408b-a7d1-836a6be92f11,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DILLON ANDERS,QB,Backfield Creator,4,6,0,217,Chicago,IL,"{""speed"": 78, ""awareness"": 62, ""break_sack"": 77, ""throw_power"": 84, ""acceleration"": 83, ""throw_on_run"": 80, ""deep_accuracy"": 75, ""short_accuracy"": 77, ""under_pressure"": 81, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/58073f05-ea50-4f84-a461-60462810cc4d/1769535520129_16.png,,,,,2026-01-27 17:39:44.970763+00,2026-01-27 17:39:44.970763+00,High School,[],"[""Headstrong"",""Rollercoaster"",""Clearheaded""]",Impact,
17e91635-87c8-4809-9e9a-fcc62dd466f9,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DILLON BOSCH,ATH,Dual Threat,4,6,1,214,Orange,CA,"{""speed"": 86, ""awareness"": 64, ""break_sack"": 84, ""throw_power"": 88, ""acceleration"": 87, ""throw_on_run"": 84, ""deep_accuracy"": 70, ""short_accuracy"": 79, ""under_pressure"": 68, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/9f89286f-f6e9-4073-bfba-91f5f815cee7/1769605168644_18.png,,,,,2026-01-28 13:00:53.648806+00,2026-01-28 13:00:53.648806+00,High School,"[""Extender""]","[""Winning Time""]",Star,green
d47ff7d4-3640-4655-893c-327044c1f858,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DOMINICK MEESTER,QB,Dual Threat,4,6,3,180,Tuscaloosa,AL,"{""speed"": 80, ""awareness"": 65, ""break_sack"": 65, ""throw_power"": 91, ""acceleration"": 87, ""throw_on_run"": 82, ""deep_accuracy"": 67, ""short_accuracy"": 79, ""under_pressure"": 75, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/da35812b-39ae-4163-a3cf-1b4121d35fee/1769573177198_16.png,,,,,2026-01-28 04:07:50.577657+00,2026-01-28 04:07:50.577657+00,High School,[],[],Normal,
e0101b50-c5cd-45bd-ae4a-87e63ded5f97,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DONAVAN LANDRY,QB,Dual Threat,4,6,0,214,Atlanta,GA,"{""speed"": 80, ""awareness"": 61, ""break_sack"": 67, ""throw_power"": 93, ""acceleration"": 87, ""throw_on_run"": 81, ""deep_accuracy"": 68, ""short_accuracy"": 76, ""under_pressure"": 76, ""medium_accuracy"": 78}",3020a55a-a94a-454b-aa63-34b697578c0d/625c202e-0cb5-408c-9fd5-d476742d073e/1769607504007_4.png,,,,,2026-01-28 13:39:40.625753+00,2026-01-28 13:39:40.625753+00,High School,[],"[""Headstrong"",""The Natural""]",Normal,
2916e205-b8f2-46e2-94f8-12de501aa211,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DONTE MAHAN,QB,Pure Runner,4,6,0,209,Killeen,TX,"{""speed"": 82, ""awareness"": 69, ""break_sack"": 71, ""throw_power"": 79, ""acceleration"": 86, ""throw_on_run"": 83, ""deep_accuracy"": 71, ""short_accuracy"": 74, ""under_pressure"": 70, ""medium_accuracy"": 69}",3020a55a-a94a-454b-aa63-34b697578c0d/58073f05-ea50-4f84-a461-60462810cc4d/1769535509989_5.png,,,,,2026-01-27 17:39:12.754303+00,2026-01-27 17:59:19.56444+00,High School,"[""Magician"",""Workhorse""]",[],Impact,red
b7692360-8417-4292-9659-f6325ec686a1,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DONTE MOCH,ATH,Dual Threat,4,6,5,202,Springdale,AR,"{""speed"": 84, ""awareness"": 82, ""break_sack"": 77, ""throw_power"": 88, ""acceleration"": 89, ""throw_on_run"": 82, ""deep_accuracy"": 67, ""short_accuracy"": 73, ""under_pressure"": 69, ""medium_accuracy"": 73}",3020a55a-a94a-454b-aa63-34b697578c0d/da35812b-39ae-4163-a3cf-1b4121d35fee/1769573173735_13.png,,,,,2026-01-28 04:06:57.830465+00,2026-01-28 04:06:57.830465+00,High School,[],"[""Field General"",""The Natural""]",Impact,
b2b01512-f4aa-46c7-8e1f-54e8716fe5bf,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,DOUG GAITER,ATH,Dual Threat,5,6,2,221,Carol Stream,IL,"{""speed"": 87, ""awareness"": 65, ""break_sack"": 84, ""throw_power"": 92, ""acceleration"": 88, ""throw_on_run"": 82, ""deep_accuracy"": 76, ""short_accuracy"": 76, ""under_pressure"": 74, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/a342ce80-d121-447f-8178-098d349cc036/1769573472441_17.png,,,,,2026-01-28 04:13:02.487017+00,2026-01-28 04:13:02.487017+00,High School,"[""Extender""]","[""Road Dog""]",Star,
91886c8d-5100-4159-8406-e3fed3c81272,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,EARL PACK,ATH,Dual Threat,4,6,3,194,New Orleans,LA,"{""speed"": 87, ""awareness"": 69, ""break_sack"": 85, ""throw_power"": 88, ""acceleration"": 88, ""throw_on_run"": 85, ""deep_accuracy"": 69, ""short_accuracy"": 82, ""under_pressure"": 72, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538373314_16.png,,,,,2026-01-27 18:28:34.152743+00,2026-01-27 18:28:34.152743+00,High School,"[""Extender""]",[],Impact,
6ed223da-0e88-46c9-a12a-5680aa29f64b,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,ELI ZIMMONS,QB,Backfield Creator,4,6,1,191,Starkville,MS,"{""speed"": 80, ""awareness"": 67, ""break_sack"": 76, ""throw_power"": 84, ""acceleration"": 83, ""throw_on_run"": 80, ""deep_accuracy"": 75, ""short_accuracy"": 76, ""under_pressure"": 78, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/58073f05-ea50-4f84-a461-60462810cc4d/1769535515534_11.png,,,,,2026-01-27 17:40:02.942384+00,2026-01-27 17:40:02.942384+00,High School,[],"[""Adrenaline"",""The Natural""]",Star,
99e63dc4-7a2b-4e2a-82c4-46d1e89090e5,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,ELIJAH AMERSON,QB,Dual Threat,5,6,1,185,Mansfield,TX,"{""speed"": 83, ""awareness"": 81, ""break_sack"": 67, ""throw_power"": 92, ""acceleration"": 87, ""throw_on_run"": 81, ""deep_accuracy"": 71, ""short_accuracy"": 82, ""under_pressure"": 76, ""medium_accuracy"": 83}",3020a55a-a94a-454b-aa63-34b697578c0d/200bf608-a342-4187-b6fa-74407a59ab19/1769572232287_12.png,,,,,2026-01-28 03:52:06.286841+00,2026-01-28 03:52:06.286841+00,High School,[],"[""Rollercoaster"",""Road Dog"",""Fan Favorite""]",Star,
f3cd4916-f3e2-45fc-ab0e-4057f11a073d,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,ELIJAH HURT,QB,Backfield Creator,4,6,2,197,Columbus,MS,"{""speed"": 79, ""awareness"": 65, ""break_sack"": 77, ""throw_power"": 85, ""acceleration"": 83, ""throw_on_run"": 81, ""deep_accuracy"": 80, ""short_accuracy"": 74, ""under_pressure"": 81, ""medium_accuracy"": 73}",3020a55a-a94a-454b-aa63-34b697578c0d/200bf608-a342-4187-b6fa-74407a59ab19/1769572228875_8.png,,,,,2026-01-28 03:51:53.643375+00,2026-01-28 03:51:53.643375+00,High School,[],"[""Clearheaded"",""Adrenaline"",""Winning Time""]",Elite,green
4cc2e112-45b4-4833-b8b7-9ec88276795d,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,EMANUEL JONES,QB,Dual Threat,4,6,3,197,McKenzie,TN,"{""speed"": 79, ""awareness"": 67, ""break_sack"": 65, ""throw_power"": 90, ""acceleration"": 84, ""throw_on_run"": 82, ""deep_accuracy"": 67, ""short_accuracy"": 80, ""under_pressure"": 77, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/200bf608-a342-4187-b6fa-74407a59ab19/1769572226977_6.png,,,,,2026-01-28 03:51:48.478242+00,2026-01-28 03:51:48.478242+00,High School,[],[],Star,
0d98a5bb-a33a-48a0-864b-5cd0d7852694,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,EMMETT AZUMAH,QB,Backfield Creator,4,6,4,205,Chula Vista,CA,"{""speed"": 80, ""awareness"": 65, ""break_sack"": 75, ""throw_power"": 87, ""acceleration"": 84, ""throw_on_run"": 82, ""deep_accuracy"": 75, ""short_accuracy"": 76, ""under_pressure"": 78, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/625c202e-0cb5-408c-9fd5-d476742d073e/1769607505039_5.png,,,,,2026-01-28 13:38:50.06672+00,2026-01-28 13:38:50.06672+00,High School,[],"[""Road Dog"",""The Natural"",""Field General""]",Star,
0010dad8-2987-4910-94ce-479a48298f28,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,ENRIQUE CORNER,QB,Backfield Creator,4,6,1,201,Roswell,GA,"{""speed"": 80, ""awareness"": 64, ""break_sack"": 75, ""throw_power"": 87, ""acceleration"": 82, ""throw_on_run"": 79, ""deep_accuracy"": 77, ""short_accuracy"": 74, ""under_pressure"": 79, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/9fa2c4b1-0a4d-42c8-a2af-2ecc0d28a50b/1769605854035_13.png,,,,,2026-01-28 13:12:14.43272+00,2026-01-28 13:12:14.43272+00,High School,[],"[""Adrenaline""]",Normal,
08e01290-9de6-4df6-bd3d-3d5db4e8235e,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,ENRIQUE TREJO,QB,Pocket Passer,4,6,4,206,Port Arthur,TX,"{""speed"": 73, ""awareness"": 71, ""break_sack"": 62, ""throw_power"": 89, ""acceleration"": 78, ""throw_on_run"": 74, ""deep_accuracy"": 78, ""short_accuracy"": 83, ""under_pressure"": 75, ""medium_accuracy"": 83}",3020a55a-a94a-454b-aa63-34b697578c0d/9fa2c4b1-0a4d-42c8-a2af-2ecc0d28a50b/1769605850206_8.png,,,,,2026-01-28 13:11:52.555777+00,2026-01-28 13:11:52.555777+00,High School,"[""Step Up""]","[""The Natural"",""Winning Time"",""Clearheaded""]",Normal,
34eca74c-fbd1-4a9c-bd8e-4b9045ba9827,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,ERIC CASTONZO,QB,Pocket Passer,4,6,4,205,Seminole,TX,"{""speed"": 76, ""awareness"": 75, ""break_sack"": 60, ""throw_power"": 89, ""acceleration"": 83, ""throw_on_run"": 74, ""deep_accuracy"": 76, ""short_accuracy"": 85, ""under_pressure"": 72, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/305828b3-0614-45e0-86db-b80fcb17c6ee/1769574665547_13.png,,,,,2026-01-28 04:32:28.115063+00,2026-01-28 04:32:28.115063+00,High School,[],[],Normal,
